,powerConsumption
3906,1.5730643577760535
3907,1.5151350249360538
3908,1.7454370859999018
3909,1.710169956266692
3910,1.5648171182991508
3911,1.514884777343885
3912,1.5565381615545064
3913,1.7760496617024195
3914,1.7534105861073022
3915,1.674400485494416
3916,1.7475599385835958
3917,1.6273485711715732
3918,1.657748086711581
3919,1.6605831684735424
3920,1.693154469239621
3921,1.5839723253987266
3922,1.6379370223628544
3923,1.649519986072104
3924,1.4843933605063158
3925,1.776704999327016
3926,1.7412439658124848
3927,17.64854572725894
3928,1.6585324891250224
3929,1.6402973430947998
3930,1.5911494202541945
3931,1.7452488789925893
3932,1.5730643577760535
3933,1.5151350249360538
3934,1.7454370859999018
3935,1.710169956266692
3936,1.5648171182991508
3937,1.514884777343885
3938,1.5565381615545064
3939,1.7760496617024195
3940,1.7534105861073022
3941,1.674400485494416
3942,1.7475599385835958
3943,1.6273485711715732
3944,1.657748086711581
3945,1.6605831684735424
3946,1.693154469239621
3947,1.5839723253987266
3948,1.6379370223628544
3949,1.649519986072104
3950,1.4843933605063158
3951,1.776704999327016
3952,1.7412439658124848
3953,17.64854572725894
3954,1.6585324891250224
3955,1.6402973430947998
3956,1.5911494202541945
3957,1.7452488789925893
3958,1.5730643577760535
3959,1.5151350249360538
3960,1.7454370859999018
3961,1.710169956266692
3962,1.5648171182991508
3963,1.514884777343885
3964,1.5565381615545064
3965,1.7760496617024195
3966,1.7534105861073022
3967,1.674400485494416
3968,1.7475599385835958
3969,1.6273485711715732
3970,1.657748086711581
3971,1.6605831684735424
3972,1.693154469239621
3973,1.5839723253987266
3974,1.6379370223628544
3975,1.649519986072104
3976,1.4843933605063158
3977,1.776704999327016
3978,1.7412439658124848
3979,17.64854572725894
3980,1.6585324891250224
3981,1.6402973430947998
3982,1.5911494202541945
3983,1.7452488789925893
3984,1.5730643577760535
3985,1.5151350249360538
3986,1.7454370859999018
3987,1.710169956266692
3988,1.5648171182991508
3989,1.514884777343885
3990,1.5565381615545064
3991,1.7760496617024195
3992,1.7534105861073022
3993,1.674400485494416
3994,1.7475599385835958
3995,1.6273485711715732
3996,1.657748086711581
3997,1.6605831684735424
3998,1.693154469239621
3999,1.5839723253987266
4000,1.6379370223628544
4001,1.649519986072104
4002,1.4843933605063158
4003,1.776704999327016
4004,1.7412439658124848
4005,17.64854572725894
4006,1.6585324891250224
4007,1.6402973430947998
4008,1.5911494202541945
4009,1.7452488789925893
4010,1.5730643577760535
4011,1.5151350249360538
4012,1.7454370859999018
4013,1.710169956266692
4014,1.5648171182991508
4015,1.514884777343885
4016,1.5565381615545064
4017,1.7760496617024195
4018,1.7534105861073022
4019,1.674400485494416
4020,1.7475599385835958
4021,1.6273485711715732
4022,1.657748086711581
4023,1.6605831684735424
4024,1.693154469239621
4025,1.5839723253987266
4026,1.6379370223628544
4027,1.649519986072104
4028,1.4843933605063158
4029,1.776704999327016
4030,3.3799464378479795
4031,3.4910052975300756
4032,3.116579486091652
4033,3.1701878657565854
4034,3.1498859679221365
4035,3.519964141714592
4036,3.2778696213972207
4037,36.16838586683333
4038,3.513477485153144
4039,3.212653613800982
4040,3.5648158632557996
4041,3.5818747017097676
4042,3.637299968465089
4043,3.1801339681818903
4044,3.3160435863841515
4045,3.2661285626091034
4046,3.357459377639084
4047,3.6382998290205606
4048,3.332534946135953
4049,3.5936943213598345
4050,3.3154303681729274
4051,3.5604256388593805
4052,3.1634372409154223
4053,3.3659596070425986
4054,3.0452216581044884
4055,3.19701644781647
4056,2.7624329399262844
4057,2.753561530356008
4058,2.787958626244166
4059,2.9918712129293654
4060,2.8398714714572995
4061,3.009718793092251
4062,3.1168549730707404
4063,3.3136109098910485
4064,3.1135484497381842
4065,3.3180827430979294
4066,3.055390664530342
4067,2.893447061412235
4068,3.2931535142502195
4069,3.3124116541871045
4070,3.274648525354404
4071,3.0036508629037195
4072,2.9353309838793598
4073,27.66423130119295
4074,3.2917299889770195
4075,3.1886222629236407
4076,3.2683650946589187
4077,3.294128054972079
4078,3.102080599903573
4079,2.8219864530176366
4080,2.998518759616094
4081,3.331602234714413
4082,2.7624329399262844
4083,2.753561530356008
4084,2.787958626244166
4085,2.9918712129293654
4086,2.8398714714572995
4087,3.009718793092251
4088,3.1168549730707404
4089,3.3136109098910485
4090,3.1135484497381842
4091,3.3180827430979294
4092,3.055390664530342
4093,2.893447061412235
4094,3.2931535142502195
4095,3.3124116541871045
4096,3.274648525354404
4097,3.0036508629037195
4098,2.9353309838793598
4099,27.66423130119295
4100,3.2917299889770195
4101,3.1886222629236407
4102,3.2683650946589187
4103,3.294128054972079
4104,3.102080599903573
4105,2.8219864530176366
4106,2.998518759616094
4107,3.331602234714413
4108,2.7624329399262844
4109,2.753561530356008
4110,2.787958626244166
4111,2.9918712129293654
4112,2.8398714714572995
4113,3.009718793092251
4114,3.1168549730707404
4115,3.3136109098910485
4116,3.1135484497381842
4117,3.3180827430979294
4118,3.055390664530342
4119,2.893447061412235
4120,3.2931535142502195
4121,3.3124116541871045
4122,3.274648525354404
4123,3.0036508629037195
4124,2.9353309838793598
4125,27.66423130119295
4126,3.2917299889770195
4127,3.1886222629236407
4128,3.2683650946589187
4129,3.294128054972079
4130,3.102080599903573
4131,2.8219864530176366
4132,2.998518759616094
4133,3.331602234714413
4134,2.7624329399262844
4135,2.753561530356008
4136,2.787958626244166
4137,2.9918712129293654
4138,2.8398714714572995
4139,3.009718793092251
4140,3.1168549730707404
4141,3.3136109098910485
4142,3.1135484497381842
4143,3.3180827430979294
4144,3.055390664530342
4145,2.893447061412235
4146,3.2931535142502195
4147,3.3124116541871045
4148,3.274648525354404
4149,3.0036508629037195
4150,2.9353309838793598
4151,27.66423130119295
4152,3.2917299889770195
4153,3.1886222629236407
4154,3.2683650946589187
4155,3.294128054972079
4156,3.102080599903573
4157,2.8219864530176366
4158,2.998518759616094
4159,3.331602234714413
4160,2.7624329399262844
4161,2.753561530356008
4162,2.787958626244166
4163,2.9918712129293654
4164,2.8398714714572995
4165,3.009718793092251
4166,3.1168549730707404
4167,3.3136109098910485
4168,3.1135484497381842
4169,3.3180827430979294
4170,3.055390664530342
4171,2.893447061412235
4172,3.2931535142502195
4173,3.3124116541871045
4174,3.274648525354404
4175,3.0036508629037195
4176,2.9353309838793598
4177,27.66423130119295
4178,3.2917299889770195
4179,3.1886222629236407
4180,3.2683650946589187
4181,3.294128054972079
4182,3.102080599903573
4183,2.8219864530176366
4184,2.998518759616094
4185,3.331602234714413
4186,2.7624329399262844
4187,2.753561530356008
4188,2.787958626244166
4189,2.9918712129293654
4190,2.8398714714572995
4191,3.009718793092251
4192,3.1168549730707404
4193,3.3136109098910485
4194,3.1135484497381842
4195,3.3180827430979294
4196,3.055390664530342
4197,2.893447061412235
4198,3.2931535142502195
4199,3.3124116541871045
4200,3.274648525354404
4201,3.0036508629037195
4202,2.9353309838793598
4203,27.66423130119295
4204,3.2917299889770195
4205,3.1886222629236407
4206,3.2683650946589187
4207,3.294128054972079
4208,3.102080599903573
4209,2.8219864530176366
4210,2.998518759616094
4211,3.331602234714413
4212,2.7624329399262844
4213,2.753561530356008
4214,2.787958626244166
4215,2.9918712129293654
4216,2.8398714714572995
4217,3.009718793092251
4218,3.1168549730707404
4219,3.3136109098910485
4220,3.1135484497381842
4221,3.3180827430979294
4222,3.055390664530342
4223,2.893447061412235
4224,3.2931535142502195
4225,3.3124116541871045
4226,3.274648525354404
4227,3.0036508629037195
4228,2.9353309838793598
4229,27.66423130119295
4230,3.2917299889770195
4231,3.1886222629236407
4232,3.2683650946589187
4233,3.294128054972079
4234,3.102080599903573
4235,2.8219864530176366
4236,2.998518759616094
4237,3.331602234714413
4238,2.7624329399262844
4239,2.753561530356008
4240,2.787958626244166
4241,2.9918712129293654
4242,2.8398714714572995
4243,3.009718793092251
4244,3.1168549730707404
4245,3.3136109098910485
4246,3.1135484497381842
4247,3.3180827430979294
4248,3.055390664530342
4249,2.893447061412235
4250,3.2931535142502195
4251,3.3124116541871045
4252,3.274648525354404
4253,3.0036508629037195
4254,2.9353309838793598
4255,27.66423130119295
4256,3.2917299889770195
4257,3.1886222629236407
4258,3.2683650946589187
4259,3.294128054972079
4260,3.102080599903573
4261,2.8219864530176366
4262,2.998518759616094
4263,3.331602234714413
4264,2.7624329399262844
4265,2.753561530356008
4266,2.787958626244166
4267,2.9918712129293654
4268,2.8398714714572995
4269,3.009718793092251
4270,3.1168549730707404
4271,3.3136109098910485
4272,3.1135484497381842
4273,3.3180827430979294
4274,3.055390664530342
4275,2.893447061412235
4276,3.2931535142502195
4277,3.3124116541871045
4278,3.274648525354404
4279,3.0036508629037195
4280,2.9353309838793598
4281,27.66423130119295
4282,3.2917299889770195
4283,3.1886222629236407
4284,3.2683650946589187
4285,3.294128054972079
4286,3.102080599903573
4287,2.8219864530176366
4288,2.998518759616094
4289,3.331602234714413
4290,2.7624329399262844
4291,2.753561530356008
4292,2.787958626244166
4293,2.9918712129293654
4294,2.8398714714572995
4295,3.009718793092251
4296,3.1168549730707404
4297,3.3136109098910485
4298,3.1135484497381842
4299,3.3180827430979294
4300,3.055390664530342
4301,2.893447061412235
4302,3.2931535142502195
4303,3.3124116541871045
4304,3.274648525354404
4305,3.0036508629037195
4306,2.9353309838793598
4307,27.66423130119295
4308,3.2917299889770195
4309,3.1886222629236407
4310,3.2683650946589187
4311,3.294128054972079
4312,3.102080599903573
4313,2.8219864530176366
4314,2.998518759616094
4315,3.331602234714413
4316,2.7624329399262844
4317,2.753561530356008
4318,2.787958626244166
4319,2.9918712129293654
4320,2.8398714714572995
4321,3.009718793092251
4322,3.1168549730707404
4323,3.3136109098910485
4324,3.1135484497381842
4325,3.3180827430979294
4326,3.055390664530342
4327,2.893447061412235
4328,3.2931535142502195
4329,3.3124116541871045
4330,3.274648525354404
4331,3.0036508629037195
4332,2.9353309838793598
4333,27.66423130119295
4334,3.2917299889770195
4335,3.1886222629236407
4336,3.2683650946589187
4337,3.294128054972079
4338,3.102080599903573
4339,2.8219864530176366
4340,2.998518759616094
4341,3.331602234714413
4342,1.7412439658124848
4343,17.64854572725894
4344,1.6585324891250224
4345,1.6402973430947998
4346,1.5911494202541945
4347,1.7452488789925893
4348,1.5730643577760535
4349,1.5151350249360538
4350,1.7454370859999018
4351,1.710169956266692
4352,1.5648171182991508
4353,1.514884777343885
4354,1.5565381615545064
4355,1.7760496617024195
4356,1.7534105861073022
4357,1.674400485494416
4358,1.7475599385835958
4359,1.6273485711715732
4360,1.657748086711581
4361,1.6605831684735424
4362,1.693154469239621
4363,1.5839723253987266
4364,1.6379370223628544
4365,1.649519986072104
4366,1.4843933605063158
4367,1.776704999327016
4368,2.203135625588453
4369,2.4869388575389397
4370,2.3555633122513298
4371,2.575635124720213
4372,2.481016039205882
4373,2.1745363128908766
4374,2.20146030512647
4375,2.5947808864743567
4376,2.4195116843682927
4377,2.1355838879823823
4378,2.321733450894908
4379,2.2871241339347037
4380,2.219137164927852
4381,2.5386987310703897
4382,2.559760706871275
4383,2.1337529924235503
4384,2.5939207377078133
4385,2.355661417122118
4386,2.3940448459847556
4387,2.451511781692103
4388,2.4836150236337713
4389,21.40411455590041
4390,2.4566019880931136
4391,2.507368214932287
4392,2.1929288962356828
4393,2.1612730072523147
4394,2.203135625588453
4395,2.4869388575389397
4396,2.3555633122513298
4397,2.575635124720213
4398,2.481016039205882
4399,2.1745363128908766
4400,2.20146030512647
4401,2.5947808864743567
4402,2.4195116843682927
4403,2.1355838879823823
4404,2.321733450894908
4405,2.2871241339347037
4406,2.219137164927852
4407,2.5386987310703897
4408,2.559760706871275
4409,2.1337529924235503
4410,2.5939207377078133
4411,2.355661417122118
4412,2.3940448459847556
4413,2.451511781692103
4414,2.4836150236337713
4415,21.40411455590041
4416,2.4566019880931136
4417,2.507368214932287
4418,2.1929288962356828
4419,2.1612730072523147
4420,2.203135625588453
4421,2.4869388575389397
4422,2.3555633122513298
4423,2.575635124720213
4424,2.481016039205882
4425,2.1745363128908766
4426,2.20146030512647
4427,2.5947808864743567
4428,2.4195116843682927
4429,2.1355838879823823
4430,2.321733450894908
4431,2.2871241339347037
4432,2.219137164927852
4433,2.5386987310703897
4434,2.559760706871275
4435,2.1337529924235503
4436,2.5939207377078133
4437,2.355661417122118
4438,2.3940448459847556
4439,2.451511781692103
4440,2.4836150236337713
4441,21.40411455590041
4442,2.4566019880931136
4443,2.507368214932287
4444,2.1929288962356828
4445,2.1612730072523147
4446,2.203135625588453
4447,2.4869388575389397
4448,2.3555633122513298
4449,2.575635124720213
4450,2.481016039205882
4451,2.1745363128908766
4452,2.20146030512647
4453,2.5947808864743567
4454,2.4195116843682927
4455,2.1355838879823823
4456,2.321733450894908
4457,2.2871241339347037
4458,2.219137164927852
4459,2.5386987310703897
4460,2.559760706871275
4461,2.1337529924235503
4462,2.5939207377078133
4463,2.355661417122118
4464,2.3940448459847556
4465,2.451511781692103
4466,2.4836150236337713
4467,21.40411455590041
4468,2.4566019880931136
4469,2.507368214932287
4470,2.1929288962356828
4471,2.1612730072523147
4472,2.203135625588453
4473,2.4869388575389397
4474,2.3555633122513298
4475,2.575635124720213
4476,2.481016039205882
4477,2.1745363128908766
4478,2.20146030512647
4479,2.5947808864743567
4480,2.4195116843682927
4481,2.1355838879823823
4482,2.321733450894908
4483,2.2871241339347037
4484,2.219137164927852
4485,2.5386987310703897
4486,2.559760706871275
4487,2.1337529924235503
4488,2.5939207377078133
4489,2.355661417122118
4490,2.3940448459847556
4491,2.451511781692103
4492,2.4836150236337713
4493,21.40411455590041
4494,2.4566019880931136
4495,2.507368214932287
4496,2.1929288962356828
4497,2.1612730072523147
4498,2.203135625588453
4499,2.4869388575389397
4500,2.3555633122513298
4501,2.575635124720213
4502,2.481016039205882
4503,2.1745363128908766
4504,2.20146030512647
4505,2.5947808864743567
4506,2.4195116843682927
4507,2.1355838879823823
4508,2.321733450894908
4509,2.2871241339347037
4510,2.219137164927852
4511,2.5386987310703897
4512,2.559760706871275
4513,2.1337529924235503
4514,2.5939207377078133
4515,2.355661417122118
4516,2.3940448459847556
4517,2.451511781692103
4518,2.4836150236337713
4519,21.40411455590041
4520,2.4566019880931136
4521,2.507368214932287
4522,2.1929288962356828
4523,2.1612730072523147
4524,2.203135625588453
4525,2.4869388575389397
4526,2.3555633122513298
4527,2.575635124720213
4528,2.481016039205882
4529,2.1745363128908766
4530,2.20146030512647
4531,2.5947808864743567
4532,2.4195116843682927
4533,2.1355838879823823
4534,2.321733450894908
4535,2.2871241339347037
4536,2.219137164927852
4537,2.5386987310703897
4538,2.559760706871275
4539,2.1337529924235503
4540,2.5939207377078133
4541,2.355661417122118
4542,2.3940448459847556
4543,2.451511781692103
4544,2.4836150236337713
4545,21.40411455590041
4546,2.4566019880931136
4547,2.507368214932287
4548,2.1929288962356828
4549,2.1612730072523147
4550,2.203135625588453
4551,2.4869388575389397
4552,2.3555633122513298
4553,2.575635124720213
4554,2.481016039205882
4555,2.1745363128908766
4556,2.20146030512647
4557,2.5947808864743567
4558,2.4195116843682927
4559,2.1355838879823823
4560,2.321733450894908
4561,2.2871241339347037
4562,2.219137164927852
4563,2.5386987310703897
4564,2.559760706871275
4565,2.1337529924235503
4566,2.5939207377078133
4567,2.355661417122118
4568,2.3940448459847556
4569,2.451511781692103
4570,2.4836150236337713
4571,21.40411455590041
4572,2.4566019880931136
4573,2.507368214932287
4574,2.1929288962356828
4575,2.1612730072523147
4576,2.203135625588453
4577,2.4869388575389397
4578,2.3555633122513298
4579,2.575635124720213
4580,2.481016039205882
4581,2.1745363128908766
4582,2.20146030512647
4583,2.5947808864743567
4584,2.4195116843682927
4585,2.1355838879823823
4586,2.321733450894908
4587,2.2871241339347037
4588,2.219137164927852
4589,2.5386987310703897
4590,2.559760706871275
4591,2.1337529924235503
4592,2.5939207377078133
4593,2.355661417122118
4594,2.3940448459847556
4595,2.451511781692103
4596,2.4836150236337713
4597,21.40411455590041
4598,2.4566019880931136
4599,2.507368214932287
4600,2.1929288962356828
4601,2.1612730072523147
4602,2.203135625588453
4603,2.4869388575389397
4604,2.3555633122513298
4605,2.575635124720213
4606,2.481016039205882
4607,2.1745363128908766
4608,2.20146030512647
4609,2.5947808864743567
4610,2.4195116843682927
4611,2.1355838879823823
4612,2.321733450894908
4613,2.2871241339347037
4614,2.219137164927852
4615,2.5386987310703897
4616,2.559760706871275
4617,2.1337529924235503
4618,2.5939207377078133
4619,2.355661417122118
4620,2.3940448459847556
4621,2.451511781692103
4622,2.4836150236337713
4623,21.40411455590041
4624,2.4566019880931136
4625,2.507368214932287
4626,2.1929288962356828
4627,2.1612730072523147
4628,2.203135625588453
4629,2.4869388575389397
4630,2.3555633122513298
4631,2.575635124720213
4632,2.481016039205882
4633,2.1745363128908766
4634,2.20146030512647
4635,2.5947808864743567
4636,2.4195116843682927
4637,2.1355838879823823
4638,2.321733450894908
4639,2.2871241339347037
4640,2.219137164927852
4641,2.5386987310703897
4642,2.559760706871275
4643,2.1337529924235503
4644,2.5939207377078133
4645,2.355661417122118
4646,2.3940448459847556
4647,2.451511781692103
4648,2.4836150236337713
4649,21.40411455590041
4650,2.4566019880931136
4651,2.507368214932287
4652,2.1929288962356828
4653,2.1612730072523147
4654,2.7624329399262844
4655,2.753561530356008
4656,2.787958626244166
4657,2.9918712129293654
4658,2.8398714714572995
4659,3.009718793092251
4660,3.1168549730707404
4661,3.3136109098910485
4662,3.1135484497381842
4663,3.3180827430979294
4664,3.055390664530342
4665,2.893447061412235
4666,3.2931535142502195
4667,3.3124116541871045
4668,3.274648525354404
4669,3.0036508629037195
4670,2.9353309838793598
4671,27.66423130119295
4672,3.2917299889770195
4673,3.1886222629236407
4674,3.2683650946589187
4675,3.294128054972079
4676,3.102080599903573
4677,2.8219864530176366
4678,2.998518759616094
4679,3.331602234714413
4680,2.282153019454687
4681,2.3052279727372857
4682,2.182692138236331
4683,2.163824310916399
4684,2.4676367658082667
4685,2.5753308232047787
4686,2.445337504766593
4687,21.826185188092456
4688,2.5065495243199356
4689,2.339575877600027
4690,2.268236856881997
4691,2.507739611522697
4692,2.4122177703676537
4693,2.312518367405403
4694,2.584448818191239
4695,2.5607835827729493
4696,2.574094209561508
4697,2.268112446712577
4698,2.429511797831501
4699,2.455871351238507
4700,2.4248665588317486
4701,2.285116719382998
4702,2.3765752839435104
4703,2.4384307527486184
4704,2.22345259368044
4705,2.3145108897315354
4706,2.282153019454687
4707,2.3052279727372857
4708,2.182692138236331
4709,2.163824310916399
4710,2.4676367658082667
4711,2.5753308232047787
4712,2.445337504766593
4713,21.826185188092456
4714,2.5065495243199356
4715,2.339575877600027
4716,2.268236856881997
4717,2.507739611522697
4718,2.4122177703676537
4719,2.312518367405403
4720,2.584448818191239
4721,2.5607835827729493
4722,2.574094209561508
4723,2.268112446712577
4724,2.429511797831501
4725,2.455871351238507
4726,2.4248665588317486
4727,2.285116719382998
4728,2.3765752839435104
4729,2.4384307527486184
4730,2.22345259368044
4731,2.3145108897315354
4732,2.282153019454687
4733,2.3052279727372857
4734,2.182692138236331
4735,2.163824310916399
4736,2.4676367658082667
4737,2.5753308232047787
4738,2.445337504766593
4739,21.826185188092456
4740,2.5065495243199356
4741,2.339575877600027
4742,2.268236856881997
4743,2.507739611522697
4744,2.4122177703676537
4745,2.312518367405403
4746,2.584448818191239
4747,2.5607835827729493
4748,2.574094209561508
4749,2.268112446712577
4750,2.429511797831501
4751,2.455871351238507
4752,2.4248665588317486
4753,2.285116719382998
4754,2.3765752839435104
4755,2.4384307527486184
4756,2.22345259368044
4757,2.3145108897315354
4758,2.282153019454687
4759,2.3052279727372857
4760,2.182692138236331
4761,2.163824310916399
4762,2.4676367658082667
4763,2.5753308232047787
4764,2.445337504766593
4765,21.826185188092456
4766,2.5065495243199356
4767,2.339575877600027
4768,2.268236856881997
4769,2.507739611522697
4770,2.4122177703676537
4771,2.312518367405403
4772,2.584448818191239
4773,2.5607835827729493
4774,2.574094209561508
4775,2.268112446712577
4776,2.429511797831501
4777,2.455871351238507
4778,2.4248665588317486
4779,2.285116719382998
4780,2.3765752839435104
4781,2.4384307527486184
4782,2.22345259368044
4783,2.3145108897315354
4784,2.282153019454687
4785,2.3052279727372857
4786,2.182692138236331
4787,2.163824310916399
4788,2.4676367658082667
4789,2.5753308232047787
4790,2.445337504766593
4791,21.826185188092456
4792,2.5065495243199356
4793,2.339575877600027
4794,2.268236856881997
4795,2.507739611522697
4796,2.4122177703676537
4797,2.312518367405403
4798,2.584448818191239
4799,2.5607835827729493
4800,2.574094209561508
4801,2.268112446712577
4802,2.429511797831501
4803,2.455871351238507
4804,2.4248665588317486
4805,2.285116719382998
4806,2.3765752839435104
4807,2.4384307527486184
4808,2.22345259368044
4809,2.3145108897315354
4810,2.282153019454687
4811,2.3052279727372857
4812,2.182692138236331
4813,2.163824310916399
4814,2.4676367658082667
4815,2.5753308232047787
4816,2.445337504766593
4817,21.826185188092456
4818,2.5065495243199356
4819,2.339575877600027
4820,2.268236856881997
4821,2.507739611522697
4822,2.4122177703676537
4823,2.312518367405403
4824,2.584448818191239
4825,2.5607835827729493
4826,2.574094209561508
4827,2.268112446712577
4828,2.429511797831501
4829,2.455871351238507
4830,2.4248665588317486
4831,2.285116719382998
4832,2.3765752839435104
4833,2.4384307527486184
4834,2.22345259368044
4835,2.3145108897315354
4836,2.282153019454687
4837,2.3052279727372857
4838,2.182692138236331
4839,2.163824310916399
4840,2.4676367658082667
4841,2.5753308232047787
4842,2.445337504766593
4843,21.826185188092456
4844,2.5065495243199356
4845,2.339575877600027
4846,2.268236856881997
4847,2.507739611522697
4848,2.4122177703676537
4849,2.312518367405403
4850,2.584448818191239
4851,2.5607835827729493
4852,2.574094209561508
4853,2.268112446712577
4854,2.429511797831501
4855,2.455871351238507
4856,2.4248665588317486
4857,2.285116719382998
4858,2.3765752839435104
4859,2.4384307527486184
4860,2.22345259368044
4861,2.3145108897315354
4862,2.282153019454687
4863,2.3052279727372857
4864,2.182692138236331
4865,2.163824310916399
4866,2.4676367658082667
4867,2.5753308232047787
4868,2.445337504766593
4869,21.826185188092456
4870,2.5065495243199356
4871,2.339575877600027
4872,2.268236856881997
4873,2.507739611522697
4874,2.4122177703676537
4875,2.312518367405403
4876,2.584448818191239
4877,2.5607835827729493
4878,2.574094209561508
4879,2.268112446712577
4880,2.429511797831501
4881,2.455871351238507
4882,2.4248665588317486
4883,2.285116719382998
4884,2.3765752839435104
4885,2.4384307527486184
4886,2.22345259368044
4887,2.3145108897315354
4888,2.282153019454687
4889,2.3052279727372857
4890,2.182692138236331
4891,2.163824310916399
4892,2.4676367658082667
4893,2.5753308232047787
4894,2.445337504766593
4895,21.826185188092456
4896,2.5065495243199356
4897,2.339575877600027
4898,2.268236856881997
4899,2.507739611522697
4900,2.4122177703676537
4901,2.312518367405403
4902,2.584448818191239
4903,2.5607835827729493
4904,2.574094209561508
4905,2.268112446712577
4906,2.429511797831501
4907,2.455871351238507
4908,2.4248665588317486
4909,2.285116719382998
4910,2.3765752839435104
4911,2.4384307527486184
4912,2.22345259368044
4913,2.3145108897315354
4914,2.282153019454687
4915,2.3052279727372857
4916,2.182692138236331
4917,2.163824310916399
4918,2.4676367658082667
4919,2.5753308232047787
4920,2.445337504766593
4921,21.826185188092456
4922,2.5065495243199356
4923,2.339575877600027
4924,2.268236856881997
4925,2.507739611522697
4926,2.4122177703676537
4927,2.312518367405403
4928,2.584448818191239
4929,2.5607835827729493
4930,2.574094209561508
4931,2.268112446712577
4932,2.429511797831501
4933,2.455871351238507
4934,2.4248665588317486
4935,2.285116719382998
4936,2.3765752839435104
4937,2.4384307527486184
4938,2.22345259368044
4939,2.3145108897315354
4940,2.282153019454687
4941,2.3052279727372857
4942,2.182692138236331
4943,2.163824310916399
4944,2.4676367658082667
4945,2.5753308232047787
4946,2.445337504766593
4947,21.826185188092456
4948,2.5065495243199356
4949,2.339575877600027
4950,2.268236856881997
4951,2.507739611522697
4952,2.4122177703676537
4953,2.312518367405403
4954,2.584448818191239
4955,2.5607835827729493
4956,2.574094209561508
4957,2.268112446712577
4958,2.429511797831501
4959,2.455871351238507
4960,2.4248665588317486
4961,2.285116719382998
4962,2.3765752839435104
4963,2.4384307527486184
4964,2.22345259368044
4965,2.3145108897315354
4966,2.203135625588453
4967,2.4869388575389397
4968,2.3555633122513298
4969,2.575635124720213
4970,2.481016039205882
4971,2.1745363128908766
4972,2.20146030512647
4973,2.5947808864743567
4974,2.4195116843682927
4975,2.1355838879823823
4976,2.321733450894908
4977,2.2871241339347037
4978,2.219137164927852
4979,2.5386987310703897
4980,2.559760706871275
4981,2.1337529924235503
4982,2.5939207377078133
4983,2.355661417122118
4984,2.3940448459847556
4985,2.451511781692103
4986,2.4836150236337713
4987,21.40411455590041
4988,2.4566019880931136
4989,2.507368214932287
4990,2.1929288962356828
4991,2.1612730072523147
4992,1.572777559804202
4993,1.6697093025082375
4994,1.6240403118910847
4995,1.6820364054705792
4996,1.4832537855979597
4997,1.5708362591764584
4998,1.6069335150670556
4999,1.7525517230483953
5000,1.4969313821916885
5001,1.4969007455078034
5002,1.777783334347172
5003,1.7842911318594084
5004,17.449340830682964
5005,1.6424271173804954
5006,1.678128644991094
5007,1.738357479008082
5008,1.48846727133612
5009,1.785370095384122
5010,1.6258360287555638
5011,1.4797797904191075
5012,1.5464114902847474
5013,1.4857896392210528
5014,1.6465249640049864
5015,1.5385531885250383
5016,1.6033868729254845
5017,1.7742659536515535
5018,1.572777559804202
5019,1.6697093025082375
5020,1.6240403118910847
5021,1.6820364054705792
5022,1.4832537855979597
5023,1.5708362591764584
5024,1.6069335150670556
5025,1.7525517230483953
5026,1.4969313821916885
5027,1.4969007455078034
5028,1.777783334347172
5029,1.7842911318594084
5030,17.449340830682964
5031,1.6424271173804954
5032,1.678128644991094
5033,1.738357479008082
5034,1.48846727133612
5035,1.785370095384122
5036,1.6258360287555638
5037,1.4797797904191075
5038,1.5464114902847474
5039,1.4857896392210528
5040,1.6465249640049864
5041,1.5385531885250383
5042,1.6033868729254845
5043,1.7742659536515535
5044,1.572777559804202
5045,1.6697093025082375
5046,1.6240403118910847
5047,1.6820364054705792
5048,1.4832537855979597
5049,1.5708362591764584
5050,1.6069335150670556
5051,1.7525517230483953
5052,1.4969313821916885
5053,1.4969007455078034
5054,1.777783334347172
5055,1.7842911318594084
5056,17.449340830682964
5057,1.6424271173804954
5058,1.678128644991094
5059,1.738357479008082
5060,1.48846727133612
5061,1.785370095384122
5062,1.6258360287555638
5063,1.4797797904191075
5064,1.5464114902847474
5065,1.4857896392210528
5066,1.6465249640049864
5067,1.5385531885250383
5068,1.6033868729254845
5069,1.7742659536515535
5070,1.572777559804202
5071,1.6697093025082375
5072,1.6240403118910847
5073,1.6820364054705792
5074,1.4832537855979597
5075,1.5708362591764584
5076,1.6069335150670556
5077,1.7525517230483953
5078,1.4969313821916885
5079,1.4969007455078034
5080,1.777783334347172
5081,1.7842911318594084
5082,17.449340830682964
5083,1.6424271173804954
5084,1.678128644991094
5085,1.738357479008082
5086,1.48846727133612
5087,1.785370095384122
5088,1.6258360287555638
5089,1.4797797904191075
5090,1.5464114902847474
5091,1.4857896392210528
5092,1.6465249640049864
5093,1.5385531885250383
5094,1.6033868729254845
5095,1.7742659536515535
5096,1.572777559804202
5097,1.6697093025082375
5098,1.6240403118910847
5099,1.6820364054705792
5100,1.4832537855979597
5101,1.5708362591764584
5102,1.6069335150670556
5103,1.7525517230483953
5104,1.4969313821916885
5105,1.4969007455078034
5106,1.777783334347172
5107,1.7842911318594084
5108,17.449340830682964
5109,1.6424271173804954
5110,1.678128644991094
5111,1.738357479008082
5112,1.48846727133612
5113,1.785370095384122
5114,1.6258360287555638
5115,1.4797797904191075
